NACA 63(2)A-015
   1.0000000    0.0000000
   0.9989300    0.0002000
   0.9957200    0.0007900
   0.9903900    0.0017600
   0.9829600    0.0031100
   0.9734700    0.0048200
   0.9619400    0.0068600
   0.9484400    0.0091900
   0.9330100    0.0117900
   0.9157300    0.0146600
   0.8966800    0.0178500
   0.8759200    0.0213700
   0.8535500    0.0251800
   0.8296700    0.0292100
   0.8043800    0.0334300
   0.7777900    0.0378600
   0.7500000    0.0425300
   0.7211400    0.0474400
   0.6913400    0.0524500
   0.6607200    0.0574000
   0.6294100    0.0622300
   0.5975500    0.0669100
   0.5652600    0.0713400
   0.5327000    0.0753500
   0.5000000    0.0789100
   0.4673000    0.0820400
   0.4347400    0.0846100
   0.4024500    0.0865200
   0.3705900    0.0877600
   0.3392800    0.0882700
   0.3086600    0.0880800
   0.2788600    0.0873200
   0.2500000    0.0860300
   0.2222100    0.0842100
   0.1956200    0.0819100
   0.1703300    0.0791400
   0.1464500    0.0758000
   0.1240800    0.0717700
   0.1033200    0.0669800
   0.0842700    0.0615000
   0.0669900    0.0555900
   0.0515600    0.0492000
   0.0380600    0.0425000
   0.0265300    0.0358000
   0.0170400    0.0287000
   0.0096100    0.0217500
   0.0042800    0.0145000
   0.0010700    0.0073000
   0.0000000    0.0000000
   0.0010700   -0.0046000
   0.0042800   -0.0086000
   0.0096100   -0.0122400
   0.0170400   -0.0159100
   0.0265300   -0.0190200
   0.0380600   -0.0219600
   0.0515600   -0.0249300
   0.0669900   -0.0280000
   0.0842700   -0.0311600
   0.1033200   -0.0344900
   0.1240800   -0.0380800
   0.1464500   -0.0419100
   0.1703300   -0.0458300
   0.1956200   -0.0495600
   0.2222100   -0.0528800
   0.2500000   -0.0557700
   0.2788600   -0.0582700
   0.3086600   -0.0602000
   0.3392800   -0.0614600
   0.3705900   -0.0621100
   0.4024500   -0.0621100
   0.4347400   -0.0614200
   0.4673000   -0.0601300
   0.5000000   -0.0582800
   0.5327000   -0.0559000
   0.5652600   -0.0531800
   0.5975500   -0.0501600
   0.6294100   -0.0467800
   0.6607200   -0.0431400
   0.6913400   -0.0393900
   0.7211400   -0.0356400
   0.7500000   -0.0319500
   0.7777900   -0.0284100
   0.8043800   -0.0250300
   0.8296700   -0.0218200
   0.8535500   -0.0187800
   0.8759200   -0.0159400
   0.8966800   -0.0133000
   0.9157300   -0.0108700
   0.9330100   -0.0086700
   0.9484400   -0.0067100
   0.9619400   -0.0049800
   0.9734700   -0.0034900
   0.9829600   -0.0022500
   0.9903900   -0.0012700
   0.9957200   -0.0005700
   0.9989300   -0.0001400
   1.0000000    0.0000000
